,Subject,Tissue Label,Label Name,Number of Voxels,Method,RMSE
0,335852,0,background,205515,s1_2,0.26156936252840945
1,335852,0,background,205515,s1_3,0.3314613488757827
2,335852,0,background,205515,both,0.30307809797041246
3,335852,0,background,205515,lut,0.2220360733064242
4,335852,36,Right-Caudate,1241,s1_2,0.2958100941411271
5,335852,36,Right-Caudate,1241,s1_3,0.2463290000523153
6,335852,36,Right-Caudate,1241,both,0.22838390588983506
7,335852,36,Right-Caudate,1241,lut,0.24954223486495758
8,335852,37,Left-Caudate,997,s1_2,0.1804627178756557
9,335852,37,Left-Caudate,997,s1_3,0.17107214151537858
10,335852,37,Left-Caudate,997,both,0.1529574879590181
11,335852,37,Left-Caudate,997,lut,0.14116499659275597
12,335852,44,Right-Cerebral-White-Matter,27645,s1_2,0.3216687753044225
13,335852,44,Right-Cerebral-White-Matter,27645,s1_3,0.2922511957987267
14,335852,44,Right-Cerebral-White-Matter,27645,both,0.2743307850835703
15,335852,44,Right-Cerebral-White-Matter,27645,lut,0.28077720591644556
16,335852,45,Left-Cerebral-White-Matter,28907,s1_2,0.29182092069051085
17,335852,45,Left-Cerebral-White-Matter,28907,s1_3,0.26713538221848493
18,335852,45,Left-Cerebral-White-Matter,28907,both,0.24974644927692216
19,335852,45,Left-Cerebral-White-Matter,28907,lut,0.25159491668561035
20,335852,51,Right-Lateral-Ventricle,6275,s1_2,1.1266384356112285
21,335852,51,Right-Lateral-Ventricle,6275,s1_3,1.5913497227001152
22,335852,51,Right-Lateral-Ventricle,6275,both,1.51095034146689
23,335852,51,Right-Lateral-Ventricle,6275,lut,0.8210980039711697
24,335852,52,Left-Lateral-Ventricle,5886,s1_2,1.1229093784030453
25,335852,52,Left-Lateral-Ventricle,5886,s1_3,1.5756948794874206
26,335852,52,Left-Lateral-Ventricle,5886,both,1.5191488827857256
27,335852,52,Left-Lateral-Ventricle,5886,lut,0.8584168727828997
28,335852,57,Right-Putamen,17,s1_2,0.12267731443942256
29,335852,57,Right-Putamen,17,s1_3,0.10818818625778144
30,335852,57,Right-Putamen,17,both,0.10873701817455572
31,335852,57,Right-Putamen,17,lut,0.09957605322154392
32,335852,59,Right-Thalamus-Proper,466,s1_2,0.43570815423483883
33,335852,59,Right-Thalamus-Proper,466,s1_3,0.4021624615524475
34,335852,59,Right-Thalamus-Proper,466,both,0.36751004719368363
35,335852,59,Right-Thalamus-Proper,466,lut,0.356580124522313
36,335852,60,Left-Thalamus-Proper,412,s1_2,0.3768560075232481
37,335852,60,Left-Thalamus-Proper,412,s1_3,0.3329208465369105
38,335852,60,Left-Thalamus-Proper,412,both,0.3154213130272044
39,335852,60,Left-Thalamus-Proper,412,lut,0.33174361290825505
40,335852,100,Right-ACgG--anterior-cingulate-gyrus,801,s1_2,0.35590337442443803
41,335852,100,Right-ACgG--anterior-cingulate-gyrus,801,s1_3,0.47382935175093277
42,335852,100,Right-ACgG--anterior-cingulate-gyrus,801,both,0.42529955022000987
43,335852,100,Right-ACgG--anterior-cingulate-gyrus,801,lut,0.24475588624281888
44,335852,101,Left-ACgG--anterior-cingulate-gyrus,1073,s1_2,0.2453368567237247
45,335852,101,Left-ACgG--anterior-cingulate-gyrus,1073,s1_3,0.36437302203951544
46,335852,101,Left-ACgG--anterior-cingulate-gyrus,1073,both,0.3017243989176284
47,335852,101,Left-ACgG--anterior-cingulate-gyrus,1073,lut,0.2059659654689165
48,335852,102,Right-AIns--anterior-insula,46,s1_2,0.1746740486186002
49,335852,102,Right-AIns--anterior-insula,46,s1_3,0.22096661455342506
50,335852,102,Right-AIns--anterior-insula,46,both,0.18849415572386694
51,335852,102,Right-AIns--anterior-insula,46,lut,0.14956137482569565
52,335852,106,Right-AnG---angular-gyrus,2702,s1_2,0.37038026649674183
53,335852,106,Right-AnG---angular-gyrus,2702,s1_3,0.48897053721622646
54,335852,106,Right-AnG---angular-gyrus,2702,both,0.4228043836893257
55,335852,106,Right-AnG---angular-gyrus,2702,lut,0.3150009374838986
56,335852,107,Left-AnG---angular-gyrus,1785,s1_2,0.3329160514797568
57,335852,107,Left-AnG---angular-gyrus,1785,s1_3,0.5752059855727173
58,335852,107,Left-AnG---angular-gyrus,1785,both,0.4539762465673979
59,335852,107,Left-AnG---angular-gyrus,1785,lut,0.267178189770724
60,335852,112,Right-CO----central-operculum,775,s1_2,0.39840167111041475
61,335852,112,Right-CO----central-operculum,775,s1_3,0.4886354587634158
62,335852,112,Right-CO----central-operculum,775,both,0.4348639219641572
63,335852,112,Right-CO----central-operculum,775,lut,0.33962042023283934
64,335852,113,Left-CO----central-operculum,610,s1_2,0.25769135333968907
65,335852,113,Left-CO----central-operculum,610,s1_3,0.39870373274717913
66,335852,113,Left-CO----central-operculum,610,both,0.34128703304633035
67,335852,113,Left-CO----central-operculum,610,lut,0.22538607655643952
68,335852,114,Right-Cun---cuneus,1715,s1_2,0.3910251546486634
69,335852,114,Right-Cun---cuneus,1715,s1_3,0.5608051605610803
70,335852,114,Right-Cun---cuneus,1715,both,0.45934425795629735
71,335852,114,Right-Cun---cuneus,1715,lut,0.29344143359284847
72,335852,115,Left-Cun---cuneus,1238,s1_2,0.40400247394675054
73,335852,115,Left-Cun---cuneus,1238,s1_3,0.5428209543715286
74,335852,115,Left-Cun---cuneus,1238,both,0.4458697456797316
75,335852,115,Left-Cun---cuneus,1238,lut,0.3157912104895403
76,335852,118,Right-FO----frontal-operculum,45,s1_2,0.20133054998942693
77,335852,118,Right-FO----frontal-operculum,45,s1_3,0.34751053366843176
78,335852,118,Right-FO----frontal-operculum,45,both,0.3044604227172424
79,335852,118,Right-FO----frontal-operculum,45,lut,0.1921479077835739
80,335852,120,Right-FRP---frontal-pole,704,s1_2,0.4023307070460329
81,335852,120,Right-FRP---frontal-pole,704,s1_3,0.4824890987309409
82,335852,120,Right-FRP---frontal-pole,704,both,0.42494887778139995
83,335852,120,Right-FRP---frontal-pole,704,lut,0.32187432650135456
84,335852,121,Left-FRP---frontal-pole,566,s1_2,0.4087004844130643
85,335852,121,Left-FRP---frontal-pole,566,s1_3,0.45756509447425575
86,335852,121,Left-FRP---frontal-pole,566,both,0.4107344734465793
87,335852,121,Left-FRP---frontal-pole,566,lut,0.35093412304816585
88,335852,136,Right-LOrG--lateral-orbital-gyrus,11,s1_2,0.5992564538881489
89,335852,136,Right-LOrG--lateral-orbital-gyrus,11,s1_3,0.7607925763213301
90,335852,136,Right-LOrG--lateral-orbital-gyrus,11,both,0.6847417137826192
91,335852,136,Right-LOrG--lateral-orbital-gyrus,11,lut,0.5752925225330937
92,335852,138,Right-MCgG--middle-cingulate-gyrus,105,s1_2,0.7369348384855151
93,335852,138,Right-MCgG--middle-cingulate-gyrus,105,s1_3,1.3083082056472393
94,335852,138,Right-MCgG--middle-cingulate-gyrus,105,both,1.0637546231775143
95,335852,138,Right-MCgG--middle-cingulate-gyrus,105,lut,0.5826111658240337
96,335852,139,Left-MCgG--middle-cingulate-gyrus,112,s1_2,0.49920460731152955
97,335852,139,Left-MCgG--middle-cingulate-gyrus,112,s1_3,0.8469107559302862
98,335852,139,Left-MCgG--middle-cingulate-gyrus,112,both,0.6824081605089655
99,335852,139,Left-MCgG--middle-cingulate-gyrus,112,lut,0.36520689483596547
100,335852,142,Right-MFG---middle-frontal-gyrus,2397,s1_2,0.30064736265755854
101,335852,142,Right-MFG---middle-frontal-gyrus,2397,s1_3,0.5178535379410242
102,335852,142,Right-MFG---middle-frontal-gyrus,2397,both,0.41830630569890676
103,335852,142,Right-MFG---middle-frontal-gyrus,2397,lut,0.24875541909764123
104,335852,143,Left-MFG---middle-frontal-gyrus,2499,s1_2,0.322155426758161
105,335852,143,Left-MFG---middle-frontal-gyrus,2499,s1_3,0.478939128524852
106,335852,143,Left-MFG---middle-frontal-gyrus,2499,both,0.40154289201945836
107,335852,143,Left-MFG---middle-frontal-gyrus,2499,lut,0.2397212702090172
108,335852,144,Right-MOG---middle-occipital-gyrus,1417,s1_2,0.4357870920511264
109,335852,144,Right-MOG---middle-occipital-gyrus,1417,s1_3,0.5524542033850378
110,335852,144,Right-MOG---middle-occipital-gyrus,1417,both,0.4761140346851357
111,335852,144,Right-MOG---middle-occipital-gyrus,1417,lut,0.3751152854338994
112,335852,145,Left-MOG---middle-occipital-gyrus,1028,s1_2,0.3480232945407615
113,335852,145,Left-MOG---middle-occipital-gyrus,1028,s1_3,0.5099028814245392
114,335852,145,Left-MOG---middle-occipital-gyrus,1028,both,0.42736582652630695
115,335852,145,Left-MOG---middle-occipital-gyrus,1028,lut,0.2767160571297823
116,335852,152,Right-MSFG--superior-frontal-gyrus,1110,s1_2,0.3191904765954919
117,335852,152,Right-MSFG--superior-frontal-gyrus,1110,s1_3,0.48975763906278175
118,335852,152,Right-MSFG--superior-frontal-gyrus,1110,both,0.39866586377690616
119,335852,152,Right-MSFG--superior-frontal-gyrus,1110,lut,0.23809462167857368
120,335852,153,Left-MSFG--superior-frontal-gyrus,865,s1_2,0.29120504178785483
121,335852,153,Left-MSFG--superior-frontal-gyrus,865,s1_3,0.39448168439775194
122,335852,153,Left-MSFG--superior-frontal-gyrus,865,both,0.3337486744474173
123,335852,153,Left-MSFG--superior-frontal-gyrus,865,lut,0.22165343832341217
124,335852,154,Right-MTG---middle-temporal-gyrus,24,s1_2,0.3531730355052911
125,335852,154,Right-MTG---middle-temporal-gyrus,24,s1_3,0.4657267833880456
126,335852,154,Right-MTG---middle-temporal-gyrus,24,both,0.3800969727485604
127,335852,154,Right-MTG---middle-temporal-gyrus,24,lut,0.28555909402876234
128,335852,156,Right-OCP---occipital-pole,207,s1_2,0.7684846310735755
129,335852,156,Right-OCP---occipital-pole,207,s1_3,0.6776245362664518
130,335852,156,Right-OCP---occipital-pole,207,both,0.6625535681541795
131,335852,156,Right-OCP---occipital-pole,207,lut,0.6833606092690171
132,335852,157,Left-OCP---occipital-pole,211,s1_2,0.7254782904367145
133,335852,157,Left-OCP---occipital-pole,211,s1_3,0.5957758216299182
134,335852,157,Left-OCP---occipital-pole,211,both,0.6112060770379717
135,335852,157,Left-OCP---occipital-pole,211,lut,0.6801591845324951
136,335852,162,Right-OpIFG-opercular-part-of-the-IFG,1171,s1_2,0.27512938463183795
137,335852,162,Right-OpIFG-opercular-part-of-the-IFG,1171,s1_3,0.4316107515154366
138,335852,162,Right-OpIFG-opercular-part-of-the-IFG,1171,both,0.3689615652209875
139,335852,162,Right-OpIFG-opercular-part-of-the-IFG,1171,lut,0.21097156010479406
140,335852,163,Left-OpIFG-opercular-part-of-the-IFG,1196,s1_2,0.30854348157919437
141,335852,163,Left-OpIFG-opercular-part-of-the-IFG,1196,s1_3,0.47689349790987035
142,335852,163,Left-OpIFG-opercular-part-of-the-IFG,1196,both,0.40099874162883575
143,335852,163,Left-OpIFG-opercular-part-of-the-IFG,1196,lut,0.20137930220029004
144,335852,166,Right-PCgG--posterior-cingulate-gyrus,415,s1_2,0.33959838508714774
145,335852,166,Right-PCgG--posterior-cingulate-gyrus,415,s1_3,0.5312956542732823
146,335852,166,Right-PCgG--posterior-cingulate-gyrus,415,both,0.43271244435266165
147,335852,166,Right-PCgG--posterior-cingulate-gyrus,415,lut,0.2787115425151519
148,335852,167,Left-PCgG--posterior-cingulate-gyrus,552,s1_2,0.35928895489867224
149,335852,167,Left-PCgG--posterior-cingulate-gyrus,552,s1_3,0.5458556219152392
150,335852,167,Left-PCgG--posterior-cingulate-gyrus,552,both,0.4574140823927534
151,335852,167,Left-PCgG--posterior-cingulate-gyrus,552,lut,0.21758510810218823
152,335852,168,Right-PCu---precuneus,1346,s1_2,0.30135325007782937
153,335852,168,Right-PCu---precuneus,1346,s1_3,0.49115230823419503
154,335852,168,Right-PCu---precuneus,1346,both,0.4057247854480782
155,335852,168,Right-PCu---precuneus,1346,lut,0.2414466437300344
156,335852,169,Left-PCu---precuneus,1608,s1_2,0.34529554693202164
157,335852,169,Left-PCu---precuneus,1608,s1_3,0.491749666146685
158,335852,169,Left-PCu---precuneus,1608,both,0.3963324431386665
159,335852,169,Left-PCu---precuneus,1608,lut,0.2754504831370112
160,335852,172,Right-PIns--posterior-insula,52,s1_2,0.20510812239552628
161,335852,172,Right-PIns--posterior-insula,52,s1_3,0.3601111555012524
162,335852,172,Right-PIns--posterior-insula,52,both,0.3169739019029709
163,335852,172,Right-PIns--posterior-insula,52,lut,0.18057088934978033
164,335852,173,Left-PIns--posterior-insula,34,s1_2,0.1477448467888833
165,335852,173,Left-PIns--posterior-insula,34,s1_3,0.32200228371668815
166,335852,173,Left-PIns--posterior-insula,34,both,0.2743683200998205
167,335852,173,Left-PIns--posterior-insula,34,lut,0.15357715309210002
168,335852,174,Right-PO----parietal-operculum,1008,s1_2,0.3264965504719972
169,335852,174,Right-PO----parietal-operculum,1008,s1_3,0.36454423932970725
170,335852,174,Right-PO----parietal-operculum,1008,both,0.33141540671595004
171,335852,174,Right-PO----parietal-operculum,1008,lut,0.2920923779214915
172,335852,175,Left-PO----parietal-operculum,940,s1_2,0.2383045221761173
173,335852,175,Left-PO----parietal-operculum,940,s1_3,0.42692480435837366
174,335852,175,Left-PO----parietal-operculum,940,both,0.3470141878981808
175,335852,175,Left-PO----parietal-operculum,940,lut,0.20723860215316978
176,335852,176,Right-PoG---postcentral-gyrus,831,s1_2,0.3818339390065105
177,335852,176,Right-PoG---postcentral-gyrus,831,s1_3,0.40930456213277644
178,335852,176,Right-PoG---postcentral-gyrus,831,both,0.38336253848355123
179,335852,176,Right-PoG---postcentral-gyrus,831,lut,0.29702174947798526
180,335852,177,Left-PoG---postcentral-gyrus,1310,s1_2,0.4193782816476872
181,335852,177,Left-PoG---postcentral-gyrus,1310,s1_3,0.5554300255145647
182,335852,177,Left-PoG---postcentral-gyrus,1310,both,0.48163357722121347
183,335852,177,Left-PoG---postcentral-gyrus,1310,lut,0.34386902483525444
184,335852,182,Right-PrG---precentral-gyrus,909,s1_2,0.3171853126162129
185,335852,182,Right-PrG---precentral-gyrus,909,s1_3,0.3705959262101703
186,335852,182,Right-PrG---precentral-gyrus,909,both,0.3346285312249457
187,335852,182,Right-PrG---precentral-gyrus,909,lut,0.24398373191441766
188,335852,183,Left-PrG---precentral-gyrus,1119,s1_2,0.340100076293034
189,335852,183,Left-PrG---precentral-gyrus,1119,s1_3,0.41372974781089306
190,335852,183,Left-PrG---precentral-gyrus,1119,both,0.3663307407791748
191,335852,183,Left-PrG---precentral-gyrus,1119,lut,0.27016555693867866
192,335852,184,Right-PT----planum-temporale,39,s1_2,0.4917462386849298
193,335852,184,Right-PT----planum-temporale,39,s1_3,0.4680745980919583
194,335852,184,Right-PT----planum-temporale,39,both,0.4436202507539789
195,335852,184,Right-PT----planum-temporale,39,lut,0.4666147912201187
196,335852,185,Left-PT----planum-temporale,159,s1_2,0.3689577299570582
197,335852,185,Left-PT----planum-temporale,159,s1_3,0.5051292847990058
198,335852,185,Left-PT----planum-temporale,159,both,0.41039331198375917
199,335852,185,Left-PT----planum-temporale,159,lut,0.3027959883189666
200,335852,190,Right-SFG---superior-frontal-gyrus,380,s1_2,0.27551343975271675
201,335852,190,Right-SFG---superior-frontal-gyrus,380,s1_3,0.46344987844614877
202,335852,190,Right-SFG---superior-frontal-gyrus,380,both,0.378144997800817
203,335852,190,Right-SFG---superior-frontal-gyrus,380,lut,0.22219229379897418
204,335852,191,Left-SFG---superior-frontal-gyrus,478,s1_2,0.5399295437494125
205,335852,191,Left-SFG---superior-frontal-gyrus,478,s1_3,0.7869288757059071
206,335852,191,Left-SFG---superior-frontal-gyrus,478,both,0.6714261383491238
207,335852,191,Left-SFG---superior-frontal-gyrus,478,lut,0.3184411479909804
208,335852,194,Right-SMG---supramarginal-gyrus,1957,s1_2,0.3560013814288734
209,335852,194,Right-SMG---supramarginal-gyrus,1957,s1_3,0.42364880215339307
210,335852,194,Right-SMG---supramarginal-gyrus,1957,both,0.38256091405711323
211,335852,194,Right-SMG---supramarginal-gyrus,1957,lut,0.3010631058941288
212,335852,195,Left-SMG---supramarginal-gyrus,1813,s1_2,0.37220743692187863
213,335852,195,Left-SMG---supramarginal-gyrus,1813,s1_3,0.4730234379265537
214,335852,195,Left-SMG---supramarginal-gyrus,1813,both,0.41305308471800806
215,335852,195,Left-SMG---supramarginal-gyrus,1813,lut,0.307456696146934
216,335852,196,Right-SOG---superior-occipital-gyrus,1184,s1_2,0.4727187977866901
217,335852,196,Right-SOG---superior-occipital-gyrus,1184,s1_3,0.6289378495760997
218,335852,196,Right-SOG---superior-occipital-gyrus,1184,both,0.5364593882361636
219,335852,196,Right-SOG---superior-occipital-gyrus,1184,lut,0.3785294309946565
220,335852,197,Left-SOG---superior-occipital-gyrus,1035,s1_2,0.45794663678683983
221,335852,197,Left-SOG---superior-occipital-gyrus,1035,s1_3,0.5538777268175895
222,335852,197,Left-SOG---superior-occipital-gyrus,1035,both,0.4732922142406621
223,335852,197,Left-SOG---superior-occipital-gyrus,1035,lut,0.3903330705114348
224,335852,199,Left-SPL---superior-parietal-lobule,88,s1_2,0.2933183829307355
225,335852,199,Left-SPL---superior-parietal-lobule,88,s1_3,0.5132131563461251
226,335852,199,Left-SPL---superior-parietal-lobule,88,both,0.40354499541622646
227,335852,199,Left-SPL---superior-parietal-lobule,88,lut,0.25404979675179873
228,335852,201,Left-STG---superior-temporal-gyrus,34,s1_2,0.320334193038534
229,335852,201,Left-STG---superior-temporal-gyrus,34,s1_3,0.7401101655766098
230,335852,201,Left-STG---superior-temporal-gyrus,34,both,0.6164521502292571
231,335852,201,Left-STG---superior-temporal-gyrus,34,lut,0.2282851690363213
232,335852,204,Right-TrIFG-triangular-part-of-the-IFG,572,s1_2,0.316035378927702
233,335852,204,Right-TrIFG-triangular-part-of-the-IFG,572,s1_3,0.4705968825661849
234,335852,204,Right-TrIFG-triangular-part-of-the-IFG,572,both,0.38290055427881364
235,335852,204,Right-TrIFG-triangular-part-of-the-IFG,572,lut,0.24419415224036364
236,335852,205,Left-TrIFG-triangular-part-of-the-IFG,705,s1_2,0.4370411561495594
237,335852,205,Left-TrIFG-triangular-part-of-the-IFG,705,s1_3,0.5436901452204621
238,335852,205,Left-TrIFG-triangular-part-of-the-IFG,705,both,0.4755588426517056
239,335852,205,Left-TrIFG-triangular-part-of-the-IFG,705,lut,0.29813154286813287
240,335852,207,Left-TTG---transverse-temporal-gyrus,12,s1_2,0.2795209202983278
241,335852,207,Left-TTG---transverse-temporal-gyrus,12,s1_3,0.48985103815975567
242,335852,207,Left-TTG---transverse-temporal-gyrus,12,both,0.4007068846540425
243,335852,207,Left-TTG---transverse-temporal-gyrus,12,lut,0.2950214173947009
244,335852,208,TICV,7326,s1_2,1.0974833360623175
245,335852,208,TICV,7326,s1_3,1.5577131860268605
246,335852,208,TICV,7326,both,1.4259314912695873
247,335852,208,TICV,7326,lut,0.6857580791096785
248,335561,0,background,214359,s1_2,0.18216099999514018
249,335561,0,background,214359,s1_3,0.21595993785818843
250,335561,0,background,214359,both,0.21010374982049707
251,335561,0,background,214359,lut,0.13696029379735802
252,335561,36,Right-Caudate,378,s1_2,0.350226903675316
253,335561,36,Right-Caudate,378,s1_3,0.2721805617480173
254,335561,36,Right-Caudate,378,both,0.26407074748927306
255,335561,36,Right-Caudate,378,lut,0.26974628623251024
256,335561,37,Left-Caudate,247,s1_2,0.3387074458705535
257,335561,37,Left-Caudate,247,s1_3,0.26230309083576836
258,335561,37,Left-Caudate,247,both,0.2502514475308382
259,335561,37,Left-Caudate,247,lut,0.2777255204832242
260,335561,44,Right-Cerebral-White-Matter,21881,s1_2,0.32601345513387897
261,335561,44,Right-Cerebral-White-Matter,21881,s1_3,0.30714106830571863
262,335561,44,Right-Cerebral-White-Matter,21881,both,0.28723891344241287
263,335561,44,Right-Cerebral-White-Matter,21881,lut,0.2862342616561177
264,335561,45,Left-Cerebral-White-Matter,22326,s1_2,0.33483356337444764
265,335561,45,Left-Cerebral-White-Matter,22326,s1_3,0.3042678096587028
266,335561,45,Left-Cerebral-White-Matter,22326,both,0.2876286210793924
267,335561,45,Left-Cerebral-White-Matter,22326,lut,0.2948968305091599
268,335561,51,Right-Lateral-Ventricle,7576,s1_2,1.2386279540061413
269,335561,51,Right-Lateral-Ventricle,7576,s1_3,1.6185983795742196
270,335561,51,Right-Lateral-Ventricle,7576,both,1.5957729617751533
271,335561,51,Right-Lateral-Ventricle,7576,lut,1.0643459426809434
272,335561,52,Left-Lateral-Ventricle,8111,s1_2,1.2818049699329424
273,335561,52,Left-Lateral-Ventricle,8111,s1_3,1.6393840654760603
274,335561,52,Left-Lateral-Ventricle,8111,both,1.6201952290910122
275,335561,52,Left-Lateral-Ventricle,8111,lut,1.126745169177311
276,335561,100,Right-ACgG--anterior-cingulate-gyrus,880,s1_2,0.42223140579549495
277,335561,100,Right-ACgG--anterior-cingulate-gyrus,880,s1_3,0.6051556846466412
278,335561,100,Right-ACgG--anterior-cingulate-gyrus,880,both,0.5112415125127773
279,335561,100,Right-ACgG--anterior-cingulate-gyrus,880,lut,0.3005372638703101
280,335561,101,Left-ACgG--anterior-cingulate-gyrus,1132,s1_2,0.43571359747659383
281,335561,101,Left-ACgG--anterior-cingulate-gyrus,1132,s1_3,0.6226706695700238
282,335561,101,Left-ACgG--anterior-cingulate-gyrus,1132,both,0.5291162099898662
283,335561,101,Left-ACgG--anterior-cingulate-gyrus,1132,lut,0.32792790880927486
284,335561,102,Right-AIns--anterior-insula,9,s1_2,0.36994768451685045
285,335561,102,Right-AIns--anterior-insula,9,s1_3,0.6603861039235277
286,335561,102,Right-AIns--anterior-insula,9,both,0.6293143704889217
287,335561,102,Right-AIns--anterior-insula,9,lut,0.37955663475729146
288,335561,106,Right-AnG---angular-gyrus,1561,s1_2,0.4120353637548875
289,335561,106,Right-AnG---angular-gyrus,1561,s1_3,0.5462914987568155
290,335561,106,Right-AnG---angular-gyrus,1561,both,0.45498164593790724
291,335561,106,Right-AnG---angular-gyrus,1561,lut,0.2989814861024121
292,335561,107,Left-AnG---angular-gyrus,1659,s1_2,0.43093474311848834
293,335561,107,Left-AnG---angular-gyrus,1659,s1_3,0.6594080691040756
294,335561,107,Left-AnG---angular-gyrus,1659,both,0.5398919699773517
295,335561,107,Left-AnG---angular-gyrus,1659,lut,0.33158611455068326
296,335561,112,Right-CO----central-operculum,347,s1_2,0.33818959058471953
297,335561,112,Right-CO----central-operculum,347,s1_3,0.5845371591885428
298,335561,112,Right-CO----central-operculum,347,both,0.5040422218574975
299,335561,112,Right-CO----central-operculum,347,lut,0.3196946000069835
300,335561,113,Left-CO----central-operculum,481,s1_2,0.34096344944341805
301,335561,113,Left-CO----central-operculum,481,s1_3,0.5454216010095111
302,335561,113,Left-CO----central-operculum,481,both,0.45690114988387515
303,335561,113,Left-CO----central-operculum,481,lut,0.26460371360900115
304,335561,114,Right-Cun---cuneus,371,s1_2,0.42540736290392955
305,335561,114,Right-Cun---cuneus,371,s1_3,0.47721498878338314
306,335561,114,Right-Cun---cuneus,371,both,0.40759175882344423
307,335561,114,Right-Cun---cuneus,371,lut,0.36888605590297874
308,335561,115,Left-Cun---cuneus,281,s1_2,0.42729250110052885
309,335561,115,Left-Cun---cuneus,281,s1_3,0.5246960428333405
310,335561,115,Left-Cun---cuneus,281,both,0.426139115980385
311,335561,115,Left-Cun---cuneus,281,lut,0.35768309667556225
312,335561,118,Right-FO----frontal-operculum,99,s1_2,0.28756545781358994
313,335561,118,Right-FO----frontal-operculum,99,s1_3,0.518874724326512
314,335561,118,Right-FO----frontal-operculum,99,both,0.44873064580968586
315,335561,118,Right-FO----frontal-operculum,99,lut,0.2806481029862768
316,335561,120,Right-FRP---frontal-pole,562,s1_2,0.5630727049698122
317,335561,120,Right-FRP---frontal-pole,562,s1_3,0.5975800832425239
318,335561,120,Right-FRP---frontal-pole,562,both,0.5542386933266357
319,335561,120,Right-FRP---frontal-pole,562,lut,0.4847621978021227
320,335561,121,Left-FRP---frontal-pole,531,s1_2,0.5032725917909834
321,335561,121,Left-FRP---frontal-pole,531,s1_3,0.5523391980408465
322,335561,121,Left-FRP---frontal-pole,531,both,0.4897451307966883
323,335561,121,Left-FRP---frontal-pole,531,lut,0.4214329801806925
324,335561,138,Right-MCgG--middle-cingulate-gyrus,162,s1_2,0.46144825269947415
325,335561,138,Right-MCgG--middle-cingulate-gyrus,162,s1_3,0.7767780374553594
326,335561,138,Right-MCgG--middle-cingulate-gyrus,162,both,0.5751684383152129
327,335561,138,Right-MCgG--middle-cingulate-gyrus,162,lut,0.39488140853087983
328,335561,139,Left-MCgG--middle-cingulate-gyrus,107,s1_2,0.39585625619817044
329,335561,139,Left-MCgG--middle-cingulate-gyrus,107,s1_3,0.6598685290515717
330,335561,139,Left-MCgG--middle-cingulate-gyrus,107,both,0.4811831993865561
331,335561,139,Left-MCgG--middle-cingulate-gyrus,107,lut,0.3335351665955795
332,335561,142,Right-MFG---middle-frontal-gyrus,2571,s1_2,0.5032032148850129
333,335561,142,Right-MFG---middle-frontal-gyrus,2571,s1_3,0.6978023178613442
334,335561,142,Right-MFG---middle-frontal-gyrus,2571,both,0.5947837645737075
335,335561,142,Right-MFG---middle-frontal-gyrus,2571,lut,0.3620335363616065
336,335561,143,Left-MFG---middle-frontal-gyrus,2547,s1_2,0.469523301266193
337,335561,143,Left-MFG---middle-frontal-gyrus,2547,s1_3,0.7106649792611114
338,335561,143,Left-MFG---middle-frontal-gyrus,2547,both,0.596109979992502
339,335561,143,Left-MFG---middle-frontal-gyrus,2547,lut,0.3576362801143404
340,335561,144,Right-MOG---middle-occipital-gyrus,1089,s1_2,0.34668972353436617
341,335561,144,Right-MOG---middle-occipital-gyrus,1089,s1_3,0.4253719310588138
342,335561,144,Right-MOG---middle-occipital-gyrus,1089,both,0.36719572440123444
343,335561,144,Right-MOG---middle-occipital-gyrus,1089,lut,0.25939113245740236
344,335561,145,Left-MOG---middle-occipital-gyrus,448,s1_2,0.3562305092307168
345,335561,145,Left-MOG---middle-occipital-gyrus,448,s1_3,0.521900367987018
346,335561,145,Left-MOG---middle-occipital-gyrus,448,both,0.4211129526863827
347,335561,145,Left-MOG---middle-occipital-gyrus,448,lut,0.2463025320072431
348,335561,152,Right-MSFG--superior-frontal-gyrus,1068,s1_2,0.447624989703886
349,335561,152,Right-MSFG--superior-frontal-gyrus,1068,s1_3,0.5938674937730388
350,335561,152,Right-MSFG--superior-frontal-gyrus,1068,both,0.4998823282249667
351,335561,152,Right-MSFG--superior-frontal-gyrus,1068,lut,0.38703602373883755
352,335561,153,Left-MSFG--superior-frontal-gyrus,885,s1_2,0.5629406308258879
353,335561,153,Left-MSFG--superior-frontal-gyrus,885,s1_3,0.8417766854961077
354,335561,153,Left-MSFG--superior-frontal-gyrus,885,both,0.7130020911981916
355,335561,153,Left-MSFG--superior-frontal-gyrus,885,lut,0.42795368725546545
356,335561,162,Right-OpIFG-opercular-part-of-the-IFG,1289,s1_2,0.40249198718465334
357,335561,162,Right-OpIFG-opercular-part-of-the-IFG,1289,s1_3,0.5379796150034869
358,335561,162,Right-OpIFG-opercular-part-of-the-IFG,1289,both,0.48232906986244894
359,335561,162,Right-OpIFG-opercular-part-of-the-IFG,1289,lut,0.30144712847910105
360,335561,163,Left-OpIFG-opercular-part-of-the-IFG,1581,s1_2,0.36411289627481797
361,335561,163,Left-OpIFG-opercular-part-of-the-IFG,1581,s1_3,0.5335744522827851
362,335561,163,Left-OpIFG-opercular-part-of-the-IFG,1581,both,0.4602577237397733
363,335561,163,Left-OpIFG-opercular-part-of-the-IFG,1581,lut,0.2840683675489728
364,335561,166,Right-PCgG--posterior-cingulate-gyrus,745,s1_2,0.40290420968962093
365,335561,166,Right-PCgG--posterior-cingulate-gyrus,745,s1_3,0.7328553341279499
